07-06-2018 18:00:59.577 [pool-2-thread-1] DEBUG com.auto.env.config.PropertiesReader.getDir - getDir  Method Start
07-06-2018 18:00:59.598 [pool-2-thread-1] DEBUG com.auto.env.config.PropertiesReader.getDir - Directory for load is C:/Output/Load
07-06-2018 18:00:59.598 [pool-2-thread-1] DEBUG com.auto.env.config.PropertiesReader.getDir - getDir  Method End
07-06-2018 18:00:59.958 [pool-2-thread-1] DEBUG com.auto.env.dao.DBUtiliDAO.fetchAllPackagesFromDB - fetchAllPackagesFromDB  Method End
07-06-2018 18:00:59.958 [pool-2-thread-1] DEBUG com.auto.env.service.ApplicationScheduler.fetchAllPackagesFromDB - Fetch Details for latest Environment
07-06-2018 18:00:59.964 [pool-2-thread-1] DEBUG com.auto.env.dao.DBUtiliDAO.fetchAllPackagesFromDB - fetchAllPackagesFromDB for environment latest  Method Start
07-06-2018 18:01:09.973 [pool-2-thread-1] INFO  com.auto.env.dao.DBUtiliDAO.fetchAllPackagesFromDB - Query Result ->> [
[PBL_DATE=2018-06-08 00:21:29.0, GT_CODE=A2S5T, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:28.0, GT_CODE=A2S5R, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:28.0, GT_CODE=A3T2S, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:26.0, GT_CODE=A3T2R, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:25.0, GT_CODE=A2S5Q, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:24.0, GT_CODE=A4H2U, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:23.0, GT_CODE=A3T2Q, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:23.0, GT_CODE=A4W0G, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:22.0, GT_CODE=A4H2T, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:21.0, GT_CODE=A4W0F, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:20.0, GT_CODE=A3T2P, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:18.0, GT_CODE=A2S5P, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:17.0, GT_CODE=A4F8M, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:17.0, GT_CODE=A2S5O, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:17.0, GT_CODE=A3T2O, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:15.0, GT_CODE=A2S5N, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:15.0, GT_CODE=A4W0E, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:15.0, GT_CODE=A3T2N, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:14.0, GT_CODE=A4H2S, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:12.0, GT_CODE=A3T2M, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:12.0, GT_CODE=A2S5L, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:11.0, GT_CODE=A4W0D, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:11.0, GT_CODE=A3T2L, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:10.0, GT_CODE=A2S5K, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:09.0, GT_CODE=A3T2K, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:08.0, GT_CODE=A2S5J, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:07.0, GT_CODE=A2S5I, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:06.0, GT_CODE=A3T2J, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:05.0, GT_CODE=A2S5H, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:02.0, GT_CODE=A4V5R, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:02.0, GT_CODE=A3T2I, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:00.0, GT_CODE=A3T2H, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:21:00.0, GT_CODE=A2S5G, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:59.0, GT_CODE=A3T2G, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:58.0, GT_CODE=A2S5F, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:56.0, GT_CODE=A2S5E, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:54.0, GT_CODE=A2S5C, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:52.0, GT_CODE=A2S5B, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:47.0, GT_CODE=A4V5Q, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:41.0, GT_CODE=A4V5P, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:39.0, GT_CODE=A2S5A, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:39.0, GT_CODE=A2S4Z, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:33.0, GT_CODE=A2S4W, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:33.0, GT_CODE=A4V5O, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:27.0, GT_CODE=A4H1Z, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:25.0, GT_CODE=A2S4V, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:16.0, GT_CODE=A2S4U, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:15.0, GT_CODE=A2S4T, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:13.0, GT_CODE=A2S4S, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:12.0, GT_CODE=A2S4R, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:09.0, GT_CODE=A4V5N, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:07.0, GT_CODE=A4H1Y, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:05.0, GT_CODE=A2S4Q, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:04.0, GT_CODE=A3T0S, ACTION=REJECTED, CHANNEL=OL SHADES, PBL_RETMSG=The sales channel: OL SHADES is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:02.0, GT_CODE=A2S4P, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:20:02.0, GT_CODE=A2S4O, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:59.0, GT_CODE=A2S4N, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:58.0, GT_CODE=A4V5M, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:56.0, GT_CODE=A4H1X, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:55.0, GT_CODE=A2S4M, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:55.0, GT_CODE=A2S4L, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:50.0, GT_CODE=A2S4K, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:45.0, GT_CODE=A2S4J, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:45.0, GT_CODE=A4H1W, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:44.0, GT_CODE=A4V5L, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:42.0, GT_CODE=A3S9J, ACTION=REJECTED, CHANNEL=OL SHADES, PBL_RETMSG=The sales channel: OL SHADES is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:40.0, GT_CODE=A2S4I, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:36.0, GT_CODE=A2S4H, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:34.0, GT_CODE=A2S3S, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:30.0, GT_CODE=A2S3P, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:28.0, GT_CODE=A4H1V, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:25.0, GT_CODE=A4V5K, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:24.0, GT_CODE=A2S3O, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:22.0, GT_CODE=A2S3N, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:16.0, GT_CODE=A2S3M, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:12.0, GT_CODE=A2S3K, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:07.0, GT_CODE=A2S3J, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:05.0, GT_CODE=A2S3I, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:19:00.0, GT_CODE=A4H1T, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:18:58.0, GT_CODE=A4V3I, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:18:52.0, GT_CODE=A4H1S, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:18:45.0, GT_CODE=A4V3H, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:18:33.0, GT_CODE=A4V3G, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:18:29.0, GT_CODE=A4F3F, ACTION=REJECTED, CHANNEL=HIGOOGLERO, PBL_RETMSG=The sales channel: HIGOOGLERO is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:18:13.0, GT_CODE=A4E6H, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:17:58.0, GT_CODE=A4E6G, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:17:38.0, GT_CODE=A4E5M, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:17:22.0, GT_CODE=A4E5L, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:17:09.0, GT_CODE=A4V3F, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:17:05.0, GT_CODE=A4E5K, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:16:48.0, GT_CODE=A4V3E, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:16:38.0, GT_CODE=A4E5J, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:16:38.0, GT_CODE=A2O8M, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:16:29.0, GT_CODE=A4V3D, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:16:27.0, GT_CODE=A2O8L, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:16:27.0, GT_CODE=A2O8K, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:16:26.0, GT_CODE=A2O8J, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:16:23.0, GT_CODE=A2N9V, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:16:18.0, GT_CODE=A2N8L, ACTION=REJECTED, CHANNEL=WDTC-IRLD, PBL_RETMSG=The sales channel: WDTC-IRLD is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:16:18.0, GT_CODE=A2N8K, ACTION=REJECTED, CHANNEL=WDTC-UK, PBL_RETMSG=The sales channel: WDTC-UK is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:16:13.0, GT_CODE=A4V3C, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:16:11.0, GT_CODE=A2N2Z, ACTION=REJECTED, CHANNEL=WDTC-IRLD, PBL_RETMSG=The sales channel: WDTC-IRLD is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:58.0, GT_CODE=A4V3B, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:49.0, GT_CODE=A4E5I, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:40.0, GT_CODE=A4U9G, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:31.0, GT_CODE=A4E5H, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:24.0, GT_CODE=A2M4O, ACTION=REJECTED, CHANNEL=WDTC-UK, PBL_RETMSG=The sales channel: WDTC-UK is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:24.0, GT_CODE=A4U9F, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:24.0, GT_CODE=A3Q2Y, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:24.0, GT_CODE=A2L8Q, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:24.0, GT_CODE=A2L8N, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:24.0, GT_CODE=A3Q2W, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:24.0, GT_CODE=A2L8O, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:23.0, GT_CODE=A2L8P, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:23.0, GT_CODE=A3Q2X, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:23.0, GT_CODE=A3Q2V, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:21.0, GT_CODE=A3Q2U, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:20.0, GT_CODE=A3Q2T, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:19.0, GT_CODE=A3Q2S, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:18.0, GT_CODE=A3Q2Q, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:18.0, GT_CODE=A2L4A, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:18.0, GT_CODE=A3Q2R, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:18.0, GT_CODE=A2L4B, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:17.0, GT_CODE=A2L3Z, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:17.0, GT_CODE=A3Q2N, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:17.0, GT_CODE=A4U9E, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:17.0, GT_CODE=A2L3Y, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:17.0, GT_CODE=A3Q2P, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:17.0, GT_CODE=A3Q2O, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:16.0, GT_CODE=A2L3S, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:16.0, GT_CODE=A4E5G, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:15.0, GT_CODE=A2L3R, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:15.0, GT_CODE=A3Q2M, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:14.0, GT_CODE=A3Q2L, ACTION=REJECTED, CHANNEL=WHOLESALE, PBL_RETMSG=The sales channel: WHOLESALE is not accepted.. ignoring], 
[PBL_DATE=2018-06-08 00:15:14.0, GT_CODE=A2L3P, ACTION=REJECTED, CHANNEL=SPORTS, PBL_RETMSG=The sales channel: SPORTS is not accepted.. ignoring], 
